market,business_unit,country,region,employee_id,date,Indicator,Indicator_value,currency,project
EMEA,Logistics,France,Western Europe,,2025-08-12,Other Costs,"4,693.72",EUR,Project Horizon
APAC,Logistics,Singapore,Southeast Asia,EMP00259,2025-08-12,Wages Cost,"10,076.64",SGD,Project Horizon
APAC,Marketing,China,East Asia,EMP00286,2025-08-12,Wages Cost,"19,843.42",CNY,Project Nimbus
EMEA,Logistics,Italy,Southern Europe,,2025-08-12,Other Costs,824.35,EUR,Project Horizon
AMER,Logistics,United States,North America,EMP00255,2025-08-12,Wages Cost,"4,284.90",USD,Project Nova
AMER,Marketing,Brazil,South America,,2025-08-12,Other Costs,"6,039.11",BRL,Project Nimbus
AMER,Retail,United States,North America,EMP00336,2025-08-12,Wages Cost,"9,089.08",USD,Project Titan
EMEA,IT Services,France,Western Europe,EMP00245,2025-08-12,Wages Cost,"6,037.74",EUR,Project Falcon
EMEA,Marketing,France,Western Europe,,2025-08-12,Other Costs,"1,589.33",EUR,Project Falcon
APAC,Finance,Singapore,Southeast Asia,,2025-08-12,Other Costs,"2,603.69",SGD,Project Falcon
AMER,Logistics,United States,North America,EMP00255,2025-08-12,Revenue,"4,682.32",USD,Project Nova
AMER,Wholesale,Canada,North America,,2025-08-12,Other Costs,"2,483.32",CAD,Project Zenith
EMEA,E-commerce,Germany,Western Europe,EMP00079,2025-08-12,Wages Cost,"9,475.57",EUR,Project Horizon
APAC,E-commerce,India,South Asia,,2025-08-12,Other Costs,"21,444.56",INR,Project Aurora
EMEA,Wholesale,Spain,Southern Europe,EMP00104,2025-08-12,Wages Cost,"2,181.15",EUR,Project Falcon
AMER,E-commerce,Canada,North America,,2025-08-12,Other Costs,"3,703.88",CAD,Project Aurora
EMEA,Retail,Italy,Southern Europe,EMP00059,2025-08-12,Revenue,"3,784.15",EUR,Project Titan
EMEA,Wholesale,Germany,Western Europe,,2025-08-12,Other Costs,776.64,EUR,Project Orion
AMER,Finance,Mexico,North America,EMP00039,2025-08-12,Wages Cost,"32,608.55",MXN,Project Atlas
EMEA,Retail,United Kingdom,Northern Europe,,2025-08-12,Other Costs,"1,266.93",GBP,Project Nimbus
AMER,Retail,Brazil,South America,,2025-08-12,Other Costs,"1,958.21",BRL,Project Titan
APAC,IT Services,India,South Asia,,2025-08-12,Other Costs,"19,460.69",INR,Project Aurora
AMER,E-commerce,Brazil,South America,EMP00116,2025-08-12,Revenue,"72,576.29",BRL,Project Zenith
AMER,Finance,Brazil,South America,EMP00311,2025-08-12,Wages Cost,"10,113.37",BRL,Project Nimbus
EMEA,Retail,United Kingdom,Northern Europe,EMP00066,2025-08-12,Wages Cost,"5,527.06",GBP,Project Falcon
EMEA,IT Services,Germany,Western Europe,EMP00064,2025-08-12,Wages Cost,"5,690.35",EUR,Project Nimbus
AMER,HR,Brazil,South America,EMP00077,2025-08-12,Wages Cost,"16,738.79",BRL,Project Horizon
EMEA,Marketing,Italy,Southern Europe,EMP00248,2025-08-12,Wages Cost,"3,140.57",EUR,Project Nova
APAC,E-commerce,Japan,East Asia,,2025-08-12,Other Costs,"157,280.43",JPY,Project Titan
EMEA,Retail,France,Western Europe,,2025-08-12,Other Costs,"1,114.54",EUR,Project Horizon
EMEA,HR,France,Western Europe,,2025-08-12,Other Costs,"1,020.85",EUR,Project Vega
AMER,IT Services,Argentina,South America,EMP00239,2025-08-12,Revenue,"24,266,078.57",ARS,Project Vega
AMER,Finance,United States,North America,,2025-08-12,Other Costs,"2,378.45",USD,Project Atlas
EMEA,Logistics,Germany,Western Europe,EMP00109,2025-08-12,Revenue,"6,412.60",EUR,Project Nimbus
AMER,Finance,Brazil,South America,,2025-08-13,Other Costs,"2,358.58",BRL,Project Atlas
AMER,Wholesale,Canada,North America,EMP00241,2025-08-13,Wages Cost,"6,769.66",CAD,Project Titan
AMER,E-commerce,United States,North America,,2025-08-13,Other Costs,"1,562.16",USD,Project Vega
AMER,E-commerce,Brazil,South America,EMP00052,2025-08-13,Wages Cost,"8,159.00",BRL,Project Falcon
APAC,E-commerce,Australia,Oceania,EMP00013,2025-08-13,Wages Cost,"4,616.61",AUD,Project Atlas
AMER,Retail,United States,North America,EMP00288,2025-08-13,Revenue,"5,075.08",USD,Project Zenith
APAC,Retail,Australia,Oceania,EMP00261,2025-08-13,Wages Cost,"4,136.59",AUD,Project Titan
EMEA,Retail,France,Western Europe,,2025-08-13,Other Costs,"2,272.32",EUR,Project Nova
EMEA,Marketing,Netherlands,Western Europe,,2025-08-13,Other Costs,"1,415.41",EUR,Project Falcon
APAC,HR,India,South Asia,,2025-08-13,Other Costs,"34,065.72",INR,Project Nimbus
AMER,Marketing,Canada,North America,,2025-08-13,Other Costs,"2,961.04",CAD,Project Zenith
EMEA,Wholesale,Germany,Western Europe,EMP00279,2025-08-13,Wages Cost,"2,757.26",EUR,Project Orion
AMER,Logistics,United States,North America,EMP00166,2025-08-13,Revenue,"3,934.42",USD,Project Orion
EMEA,IT Services,Netherlands,Western Europe,EMP00009,2025-08-13,Revenue,"15,410.07",EUR,Project Nova
EMEA,Wholesale,Italy,Southern Europe,,2025-08-13,Other Costs,"1,030.98",EUR,Project Nimbus
AMER,Logistics,United States,North America,EMP00166,2025-08-13,Wages Cost,"4,546.26",USD,Project Orion
AMER,Retail,Mexico,North America,EMP00102,2025-08-13,Wages Cost,"36,566.13",MXN,Project Vega
AMER,Wholesale,Canada,North America,EMP00175,2025-08-13,Wages Cost,"14,877.12",CAD,Project Atlas
EMEA,Wholesale,United Kingdom,Northern Europe,EMP00053,2025-08-13,Revenue,"7,434.80",GBP,Project Nimbus
APAC,Retail,Singapore,Southeast Asia,EMP00026,2025-08-13,Revenue,"5,725.98",SGD,Project Nimbus
APAC,Marketing,Australia,Oceania,,2025-08-13,Other Costs,"9,387.00",AUD,Project Aurora
AMER,Marketing,Mexico,North America,EMP00155,2025-08-13,Revenue,"177,608.45",MXN,Project Vega
EMEA,Marketing,Portugal,Southern Europe,,2025-08-13,Other Costs,530.87,EUR,Project Orion
APAC,Marketing,India,South Asia,EMP00074,2025-08-13,Wages Cost,"116,633.60",INR,Project Horizon
AMER,HR,Mexico,North America,EMP00289,2025-08-13,Wages Cost,"29,238.71",MXN,Project Nova
APAC,Logistics,India,South Asia,,2025-08-13,Other Costs,"49,837.47",INR,Project Atlas
AMER,Retail,United States,North America,,2025-08-13,Other Costs,"1,709.62",USD,Project Zenith
AMER,Retail,Canada,North America,,2025-08-13,Other Costs,"2,241.44",CAD,Project Zenith
AMER,Logistics,Mexico,North America,,2025-08-13,Other Costs,"10,270.60",MXN,Project Zenith
AMER,Retail,Canada,North America,EMP00060,2025-08-13,Revenue,"4,471.27",CAD,Project Horizon
EMEA,HR,Netherlands,Western Europe,,2025-08-13,Other Costs,"3,434.48",EUR,Project Aurora
APAC,Retail,India,South Asia,EMP00062,2025-08-13,Revenue,"438,098.16",INR,Project Nova
EMEA,E-commerce,Portugal,Southern Europe,EMP00001,2025-08-13,Wages Cost,"1,200.10",EUR,Project Atlas
EMEA,Marketing,France,Western Europe,EMP00096,2025-08-13,Wages Cost,"4,699.20",EUR,Project Zenith
APAC,Marketing,Australia,Oceania,EMP00063,2025-08-13,Revenue,"16,314.98",AUD,Project Falcon
AMER,Wholesale,Canada,North America,EMP00175,2025-08-14,Revenue,"11,273.24",CAD,Project Atlas
EMEA,Marketing,Germany,Western Europe,,2025-08-14,Other Costs,"8,249.22",EUR,Project Falcon
APAC,Retail,India,South Asia,EMP00062,2025-08-14,Wages Cost,"186,632.35",INR,Project Nova
EMEA,E-commerce,Spain,Southern Europe,EMP00058,2025-08-14,Revenue,"7,084.95",EUR,Project Zenith
APAC,Marketing,Australia,Oceania,,2025-08-14,Other Costs,"1,998.09",AUD,Project Falcon
EMEA,Retail,France,Western Europe,EMP00299,2025-08-14,Wages Cost,"5,640.58",EUR,Project Nova
AMER,Retail,United States,North America,EMP00288,2025-08-14,Wages Cost,"4,135.28",USD,Project Zenith
EMEA,Marketing,Portugal,Southern Europe,EMP00156,2025-08-14,Wages Cost,"2,466.12",EUR,Project Atlas
APAC,Marketing,China,East Asia,EMP00301,2025-08-14,Revenue,"54,315.04",CNY,Project Vega
APAC,Logistics,Singapore,Southeast Asia,EMP00200,2025-08-14,Wages Cost,"19,405.08",SGD,Project Vega
APAC,IT Services,Japan,East Asia,,2025-08-14,Other Costs,"207,179.51",JPY,Project Nimbus
EMEA,IT Services,Italy,Southern Europe,EMP00246,2025-08-14,Wages Cost,"3,895.70",EUR,Project Zenith
AMER,Finance,Mexico,North America,,2025-08-14,Other Costs,"10,764.73",MXN,Project Atlas
APAC,Retail,Australia,Oceania,EMP00037,2025-08-14,Wages Cost,"5,107.85",AUD,Project Orion
EMEA,E-commerce,Portugal,Southern Europe,,2025-08-14,Other Costs,369.20,EUR,Project Atlas
EMEA,HR,France,Western Europe,EMP00173,2025-08-14,Wages Cost,"6,385.85",EUR,Project Aurora
EMEA,Logistics,Portugal,Southern Europe,EMP00329,2025-08-14,Wages Cost,"3,302.55",EUR,Project Falcon
EMEA,E-commerce,Spain,Southern Europe,EMP00058,2025-08-14,Wages Cost,"4,874.46",EUR,Project Zenith
AMER,IT Services,Mexico,North America,,2025-08-14,Other Costs,"13,965.32",MXN,Project Horizon
EMEA,Finance,Portugal,Southern Europe,EMP00172,2025-08-14,Wages Cost,"2,273.45",EUR,Project Zenith
EMEA,E-commerce,United Kingdom,Northern Europe,EMP00126,2025-08-14,Revenue,"6,332.82",GBP,Project Vega
AMER,Logistics,Brazil,South America,EMP00269,2025-08-14,Revenue,"40,910.63",BRL,Project Nimbus
APAC,Logistics,India,South Asia,EMP00202,2025-08-14,Wages Cost,"109,027.89",INR,Project Atlas
AMER,HR,Canada,North America,,2025-08-14,Other Costs,"2,919.13",CAD,Project Orion
EMEA,Wholesale,France,Western Europe,EMP00206,2025-08-14,Wages Cost,"3,419.44",EUR,Project Nimbus
APAC,IT Services,India,South Asia,EMP00327,2025-08-15,Revenue,"2,386,017.47",INR,Project Aurora
EMEA,Logistics,United Kingdom,Northern Europe,EMP00078,2025-08-15,Revenue,"5,129.59",GBP,Project Aurora
EMEA,Marketing,Netherlands,Western Europe,,2025-08-15,Other Costs,"2,452.14",EUR,Project Aurora
APAC,Marketing,China,East Asia,EMP00182,2025-08-15,Revenue,"79,158.68",CNY,Project Nimbus
EMEA,E-commerce,United Kingdom,Northern Europe,,2025-08-15,Other Costs,"1,498.43",GBP,Project Falcon
AMER,HR,Canada,North America,,2025-08-15,Other Costs,"2,885.94",CAD,Project Aurora
AMER,E-commerce,Argentina,South America,EMP00025,2025-08-15,Wages Cost,"3,296,149.40",ARS,Project Titan
AMER,E-commerce,United States,North America,EMP00014,2025-08-15,Wages Cost,"14,561.84",USD,Project Horizon
AMER,Retail,Argentina,South America,EMP00005,2025-08-15,Wages Cost,"1,200,498.01",ARS,Project Zenith
EMEA,Finance,Italy,Southern Europe,EMP00232,2025-08-15,Wages Cost,"3,762.53",EUR,Project Falcon
EMEA,Retail,France,Western Europe,EMP00195,2025-08-15,Revenue,"3,992.08",EUR,Project Titan
AMER,Wholesale,United States,North America,EMP00281,2025-08-15,Wages Cost,"5,642.77",USD,Project Falcon
APAC,Retail,China,East Asia,EMP00231,2025-08-15,Revenue,"28,702.33",CNY,Project Atlas
AMER,IT Services,United States,North America,EMP00244,2025-08-15,Wages Cost,"8,249.30",USD,Project Nimbus
AMER,Retail,United States,North America,EMP00331,2025-08-15,Wages Cost,"7,758.43",USD,Project Aurora
APAC,IT Services,Japan,East Asia,EMP00051,2025-08-15,Revenue,"2,490,402.54",JPY,Project Zenith
AMER,Wholesale,Brazil,South America,EMP00008,2025-08-15,Wages Cost,"48,728.56",BRL,Project Nimbus
EMEA,Retail,Spain,Southern Europe,EMP00130,2025-08-15,Wages Cost,"2,702.54",EUR,Project Nova
EMEA,Retail,France,Western Europe,EMP00201,2025-08-15,Revenue,"4,292.87",EUR,Project Falcon
EMEA,Wholesale,Italy,Southern Europe,EMP00208,2025-08-15,Revenue,"6,584.08",EUR,Project Nimbus
AMER,Marketing,Canada,North America,EMP00019,2025-08-15,Wages Cost,"9,361.88",CAD,Project Zenith
EMEA,Marketing,Germany,Western Europe,EMP00011,2025-08-15,Wages Cost,"24,168.87",EUR,Project Falcon
EMEA,E-commerce,Spain,Southern Europe,EMP00169,2025-08-15,Revenue,"6,985.18",EUR,Project Falcon
AMER,Retail,Brazil,South America,EMP00112,2025-08-15,Revenue,"26,223.12",BRL,Project Titan
AMER,Wholesale,Canada,North America,EMP00291,2025-08-15,Wages Cost,"6,069.47",CAD,Project Horizon
EMEA,Retail,France,Western Europe,,2025-08-15,Other Costs,"1,577.55",EUR,Project Falcon
AMER,IT Services,Argentina,South America,EMP00239,2025-08-15,Wages Cost,"1,841,834.80",ARS,Project Vega
EMEA,IT Services,Italy,Southern Europe,,2025-08-16,Other Costs,990.71,EUR,Project Zenith
AMER,Marketing,Argentina,South America,,2025-08-16,Other Costs,"311,993.37",ARS,Project Horizon
EMEA,Logistics,Netherlands,Western Europe,EMP00326,2025-08-16,Revenue,"6,766.77",EUR,Project Falcon
APAC,Retail,Japan,East Asia,EMP00068,2025-08-16,Revenue,"483,337.63",JPY,Project Vega
APAC,Retail,India,South Asia,,2025-08-16,Other Costs,"29,191.68",INR,Project Nimbus
AMER,E-commerce,Argentina,South America,,2025-08-16,Other Costs,"1,310,937.88",ARS,Project Titan
EMEA,Marketing,United Kingdom,Northern Europe,EMP00227,2025-08-16,Revenue,"5,193.41",GBP,Project Atlas
APAC,Retail,Australia,Oceania,EMP00091,2025-08-16,Revenue,"9,307.76",AUD,Project Nova
EMEA,E-commerce,Spain,Southern Europe,,2025-08-16,Other Costs,"2,586.48",EUR,Project Vega
EMEA,HR,Germany,Western Europe,,2025-08-16,Other Costs,"3,629.68",EUR,Project Atlas
AMER,HR,United States,North America,EMP00136,2025-08-16,Wages Cost,"5,507.72",USD,Project Orion
AMER,Marketing,Brazil,South America,EMP00031,2025-08-16,Revenue,"67,668.84",BRL,Project Nimbus
AMER,Retail,Argentina,South America,EMP00235,2025-08-16,Revenue,"6,142,950.56",ARS,Project Falcon
APAC,IT Services,Japan,East Asia,EMP00002,2025-08-16,Wages Cost,"797,592.89",JPY,Project Nimbus
AMER,Finance,Brazil,South America,EMP00221,2025-08-16,Wages Cost,"4,803.71",BRL,Project Titan
APAC,Marketing,Japan,East Asia,,2025-08-16,Other Costs,"192,280.84",JPY,Project Aurora
AMER,Retail,Mexico,North America,,2025-08-16,Other Costs,"14,791.87",MXN,Project Falcon
AMER,Wholesale,Canada,North America,,2025-08-16,Other Costs,"2,119.52",cad,Project Horizon
APAC,Retail,India,South Asia,EMP00226,2025-08-16,Revenue,"251,057.78",INR,Project Vega
APAC,HR,China,East Asia,,2025-08-16,Other Costs,"4,300.04",CNY,Project Vega
AMER,HR,Brazil,South America,,2025-08-16,Other Costs,"5,682.13",BRL,Project Horizon
APAC,Retail,India,South Asia,EMP00115,2025-08-16,Revenue,"324,201.04",INR,Project Vega
EMEA,Marketing,Italy,Southern Europe,EMP00300,2025-08-16,Revenue,"10,852.92",EUR,Project Nimbus
APAC,Finance,India,South Asia,EMP00178,2025-08-16,Wages Cost,"76,207.98",INR,Project Nova
EMEA,Finance,France,Western Europe,EMP00339,2025-08-16,Wages Cost,"7,691.27",EUR,Project Nova
AMER,E-commerce,Canada,North America,EMP00061,2025-08-16,Revenue,"12,032.27",CAD,Project Horizon
EMEA,IT Services,Portugal,Southern Europe,EMP00294,2025-08-16,Wages Cost,"8,968.98",EUR,Project Nova
EMEA,IT Services,France,Western Europe,EMP00146,2025-08-16,Revenue,"18,190.58",EUR,Project Aurora
AMER,E-commerce,Argentina,South America,EMP00140,2025-08-16,Revenue,"16,885,865.52",ARS,Project Aurora
AMER,Wholesale,Canada,North America,EMP00171,2025-08-16,Wages Cost,"6,520.79",CAD,Project Zenith
EMEA,Finance,Spain,Southern Europe,,2025-08-16,Other Costs,776.73,EUR,Project Aurora
EMEA,Finance,Italy,Southern Europe,,2025-08-17,Other Costs,"1,431.83",EUR,Project Falcon
APAC,E-commerce,Australia,Oceania,EMP00013,2025-08-17,Revenue,"10,276.48",AUD,Project Atlas
APAC,Logistics,China,East Asia,EMP00117,2025-08-17,Wages Cost,"9,547.10",CNY,Project Horizon
AMER,Retail,Mexico,North America,,2025-08-17,Other Costs,"12,017.71",MXN,Project Vega
EMEA,Marketing,Portugal,Southern Europe,EMP00151,2025-08-17,Wages Cost,"3,087.96",EUR,Project Vega
EMEA,Finance,France,Western Europe,EMP00164,2025-08-17,Wages Cost,"2,368.05",EUR,Project Nova
EMEA,Wholesale,Spain,Southern Europe,EMP00104,2025-08-17,Revenue,"7,857.30",EUR,Project Falcon
EMEA,Retail,United Kingdom,Northern Europe,EMP00066,2025-08-17,Revenue,"4,299.28",GBP,Project Falcon
AMER,Marketing,Mexico,North America,EMP00177,2025-08-17,Revenue,"184,594.39",MXN,Project Falcon
AMER,Finance,United States,North America,EMP00306,2025-08-17,Wages Cost,"4,125.20",USD,Project Vega
APAC,Retail,Australia,Oceania,,2025-08-17,Other Costs,"4,312.80",AUD,Project Atlas
EMEA,Finance,United Kingdom,Northern Europe,EMP00072,2025-08-17,Wages Cost,"5,263.55",GBP,Project Titan
EMEA,Marketing,France,Western Europe,EMP00096,2025-08-17,Revenue,"8,485.69",EUR,Project Zenith
AMER,Finance,Brazil,South America,,2025-08-17,Other Costs,"6,635.67",BRL,Project Nimbus
AMER,E-commerce,Argentina,South America,,2025-08-17,Other Costs,"319,792.20",ARS,Project Aurora
EMEA,Marketing,France,Western Europe,EMP00335,2025-08-17,Wages Cost,"6,034.37",EUR,Project Falcon
APAC,Logistics,Singapore,Southeast Asia,EMP00200,2025-08-17,Revenue,"11,106.32",SGD,Project Vega
EMEA,E-commerce,United Kingdom,Northern Europe,EMP00193,2025-08-17,Wages Cost,"1,489.50",GBP,Project Nimbus
EMEA,IT Services,Netherlands,Western Europe,,2025-08-17,Other Costs,"1,847.64",EUR,Project Nova
EMEA,Marketing,Spain,Southern Europe,EMP00123,2025-08-17,Revenue,"2,771.42",EUR,Project Orion
APAC,Retail,India,South Asia,EMP00226,2025-08-17,Wages Cost,"124,302.06",INR,Project Vega
EMEA,Logistics,Spain,Southern Europe,,2025-08-17,Other Costs,"2,265.47",EUR,Project Horizon
AMER,Retail,Brazil,South America,,2025-08-18,Other Costs,"2,195.62",BRL,Project Orion
AMER,IT Services,Brazil,South America,EMP00024,2025-08-18,Wages Cost,"4,971.23",BRL,Project Zenith
APAC,Logistics,India,South Asia,EMP00322,2025-08-18,Revenue,"245,527.29",INR,Project Vega
AMER,IT Services,Argentina,South America,EMP00098,2025-08-18,Revenue,"31,045,276.69",ARS,Project Atlas
APAC,Logistics,Australia,Oceania,,2025-08-18,Other Costs,"2,763.31",AUD,Project Zenith
APAC,Logistics,Australia,Oceania,EMP00030,2025-08-18,Wages Cost,"14,252.45",AUD,Project Aurora
APAC,Retail,Japan,East Asia,EMP00249,2025-08-18,Wages Cost,"505,361.55",JPY,Project Horizon
APAC,Retail,China,East Asia,EMP00276,2025-08-18,Revenue,"36,018.02",CNY,Project Zenith
EMEA,Wholesale,France,Western Europe,EMP00206,2025-08-18,Revenue,"4,266.77",EUR,Project Nimbus
AMER,E-commerce,Brazil,South America,EMP00048,2025-08-18,Wages Cost,"4,812.25",BRL,Project Atlas
APAC,Marketing,India,South Asia,,2025-08-18,Other Costs,"38,787.06",INR,Project Horizon
AMER,HR,Brazil,South America,EMP00122,2025-08-18,Wages Cost,"3,399.08",BRL,Project Horizon
AMER,Finance,United States,North America,,2025-08-18,Other Costs,"1,289.83",USD,Project Horizon
EMEA,Finance,France,Western Europe,EMP00256,2025-08-18,Wages Cost,"4,703.56",EUR,Project Atlas
AMER,Retail,Brazil,South America,EMP00308,2025-08-18,Wages Cost,"6,312.38",BRL,Project Orion
APAC,IT Services,India,South Asia,EMP00273,2025-08-18,Wages Cost,"108,008.64",INR,Project Falcon
AMER,HR,Mexico,North America,,2025-08-18,Other Costs,"18,361.62",MXN,Project Nova
AMER,Wholesale,United States,North America,,2025-08-18,Other Costs,"1,700.97",USD,Project Orion
APAC,Marketing,India,South Asia,EMP00196,2025-08-18,Wages Cost,"58,111.16",INR,Project Orion
AMER,E-commerce,United States,North America,EMP00251,2025-08-18,Wages Cost,"20,658.44",USD,Project Falcon
EMEA,Marketing,United Kingdom,Northern Europe,EMP00120,2025-08-18,Wages Cost,"5,369.31",GBP,Project Titan
APAC,Retail,Japan,East Asia,EMP00237,2025-08-18,Revenue,"800,125.37",JPY,Project Falcon
AMER,IT Services,Mexico,North America,EMP00021,2025-08-18,Wages Cost,"53,158.24",MXN,Project Horizon
EMEA,IT Services,Spain,Southern Europe,EMP00312,2025-08-18,Wages Cost,"3,545.59",EUR,Project Atlas
APAC,HR,Australia,Oceania,EMP00309,2025-08-18,Wages Cost,"14,327.70",AUD,Project Nova
APAC,Retail,India,South Asia,,2025-08-18,Other Costs,"62,901.28",INR,Project Nova
EMEA,E-commerce,United Kingdom,Northern Europe,EMP00193,2025-08-18,Revenue,"6.366,48",GBP,Project Nimbus
AMER,Marketing,Mexico,North America,,2025-08-18,Other Costs,"4,544.43",MXN,Project Orion
EMEA,Marketing,United Kingdom,Northern Europe,EMP00211,2025-08-18,Wages Cost,"5,751.86",GBP,Project Orion
AMER,Logistics,Canada,North America,EMP00274,2025-08-18,Wages Cost,"3,535.20",CAD,Project Titan
AMER,Retail,Mexico,North America,EMP00099,2025-08-18,Revenue,"106,181.41",MXN,Project Titan
APAC,IT Services,Japan,East Asia,EMP00002,2025-08-18,Revenue,"2,122,185.83",JPY,Project Nimbus
EMEA,Wholesale,France,Western Europe,EMP00094,2025-08-18,Revenue,"6,304.99",EUR,Project Vega
APAC,Retail,India,South Asia,EMP00105,2025-08-18,Revenue,"395,217.14",INR,Project Aurora
AMER,Finance,Brazil,South America,EMP00168,2025-08-19,Wages Cost,"7,299.29",BRL,Project Atlas
AMER,E-commerce,Canada,North America,EMP00135,2025-08-19,Wages Cost,"10,096.14",CAD,Project Horizon
APAC,Logistics,India,South Asia,EMP00154,2025-08-19,Wages Cost,"58,225.33",INR,Project Nimbus
AMER,Retail,Canada,North America,EMP00143,2025-08-19,Revenue,"4,546.96",CAD,Project Orion
