employee_id,Grade,contract_type,date,project,hour_type,hours
EMP00315,Director,Permanent,2025-10-01,Project Horizon,Billable,55.7
EMP00116,Manager,Fixed-term,2025-10-01,Project Zenith,Non-Billable,78.1
EMP00119,Senior Analyst,Part-time,2025-10-01,Project Horizon,Billable,23.0
EMP00012,Analyst,Fixed-term,2025-10-01,Project Nimbus,Billable,30.3
EMP00202,Junior,Permanent,2025-10-01,Project Atlas,Non-Billable,97.7
EMP00095,Junior,Fixed-term,2025-10-01,Project Vega,Billable,88.9
EMP00211,Manager,Fixed-term,2025-10-01,Project Orion,Billable,29.1
EMP00258,Senior Manager,Permanent,2025-10-01,Project Vega,Billable,67.6
EMP00148,Junior,Permanent,2025-10-01,Project Nova,Non-Billable,103.9
EMP00269,Intern,Fixed-term,2025-10-01,Project Nimbus,Annual Leave,30.1
EMP00081,Manager,Fixed-term,2025-10-01,Project Aurora,Billable,97.1
EMP00301,Analyst,Freelancer,2025-10-01,Project Vega,Billable,57.0
EMP00025,Senior Analyst,Contractor,2025-10-01,Project Titan,Billable,71.1
EMP00024,Intern,Freelancer,2025-10-01,Project Zenith,Billable,108.7
EMP00029,Manager,Permanent,2025-10-01,Project Nimbus,Billable,43.2
EMP00112,Intern,Permanent,2025-10-01,Project Titan,Non-Billable,126.3
EMP00314,Senior Analyst,Permanent,2025-10-01,Project Atlas,Billable,43.5
EMP00246,Manager,Part-time,2025-10-01,Project Zenith,Billable,54.3
EMP00154,Junior,Part-time,2025-10-01,Project Nimbus,Billable,33.9
EMP00205,Manager,Permanent,2025-10-01,Project Atlas,Non-Billable,172.6
EMP00156,Analyst,Freelancer,2025-10-01,Project Atlas,Billable,56.0
EMP00281,Analyst,Permanent,2025-10-01,Project Falcon,Billable,77.3
EMP00074,Junior,Permanent,2025-10-01,Project Horizon,Annual Leave,34.2
EMP00199,Junior,Fixed-term,2025-10-01,Project Titan,Billable,88.7
EMP00331,Senior Analyst,Permanent,2025-10-01,Project Aurora,Non-Billable,115.1
EMP00096,Senior Analyst,Contractor,2025-10-01,Project Zenith,Non-Billable,71.2
EMP00225,Senior Analyst,Permanent,2025-10-01,Project Vega,Non-Billable,80.0
EMP00259,Manager,Freelancer,2025-10-01,Project Horizon,Billable,33.5
EMP00120,Senior Analyst,Permanent,2025-10-01,Project Titan,Non-Billable,81.3
EMP00212,Junior,Fixed-term,2025-10-01,Project Vega,Billable,50.8
EMP00271,Senior Analyst,Permanent,2025-10-01,Project Aurora,Annual Leave,24.7
EMP00328,Analyst,Permanent,2025-10-01,Project Falcon,Non-Billable,70.3
EMP00040,Senior Analyst,Permanent,2025-10-01,Project Zenith,Non-Billable,128.0
EMP00132,Junior,Fixed-term,2025-10-01,Project Nimbus,Non-Billable,179.0
EMP00131,Junior,Contractor,2025-10-01,Project Orion,Annual Leave,23.2
EMP00196,Analyst,Part-time,2025-10-01,Project Orion,Non-Billable,18.7
EMP00094,Senior Analyst,Contractor,2025-10-01,Project Vega,Non-Billable,87.9
EMP00135,Senior Analyst,Fixed-term,2025-10-01,Project Horizon,Non-Billable,79.2
EMP00244,Senior Analyst,Permanent,2025-10-01,Project Nimbus,Annual Leave,19.7
EMP00014,Senior Manager,Contractor,2025-10-01,Project Horizon,Non-Billable,91.6
EMP00010,Intern,Permanent,2025-10-01,Project Atlas,Billable,91.3
EMP00041,Intern,Permanent,2025-10-01,Project Vega,Non-Billable,168.1
EMP00216,Junior,Fixed-term,2025-10-01,Project Horizon,Non-Billable,173.0
EMP00162,Manager,Freelancer,2025-10-01,Project Orion,Non-Billable,45.7
EMP00318,Junior,Contractor,2025-10-01,Project Nimbus,Non-Billable,150.8
EMP00218,Analyst,Fixed-term,2025-10-01,Project Nimbus,Non-Billable,79.1
EMP00195,Junior,Permanent,2025-10-01,Project Titan,Billable,46.9
EMP00023,Junior,Permanent,2025-10-01,Project Aurora,Non-Billable,86.0
EMP00188,Analyst,Fixed-term,2025-10-01,Project Orion,Non-Billable,33.6
EMP00336,Manager,Freelancer,2025-10-01,Project Titan,Billable,25.1
EMP00169,Analyst,Fixed-term,2025-10-01,Project Falcon,Non-Billable,61.1
EMP00126,Senior Manager,Part-time,2025-10-01,Project Vega,Non-Billable,42.9
EMP00309,Manager,Permanent,2025-10-01,Project Nova,Non-Billable,173.2
EMP00211,Manager,Fixed-term,2025-10-01,Project Orion,Non-Billable,31.2
EMP00033,Director,Fixed-term,2025-10-01,Project Horizon,Annual Leave,32.3
EMP00218,Analyst,Fixed-term,2025-10-01,Project Nimbus,Billable,67.5
EMP00104,Junior,Permanent,2025-10-01,Project Falcon,Billable,86.9
EMP00160,Junior,Contractor,2025-10-01,Project Atlas,Non-Billable,24.1
EMP00328,Analyst,Permanent,2025-10-01,Project Falcon,Annual Leave,17.2
EMP00166,Senior Analyst,Contractor,2025-10-01,Project Orion,Non-Billable,32.8
EMP00022,Analyst,Permanent,2025-10-01,Project Orion,Billable,11.2
EMP00282,Analyst,Fixed-term,2025-10-01,Project Aurora,Non-Billable,100.0
EMP00087,Analyst,Contractor,2025-10-01,Project Atlas,Non-Billable,69.0
EMP00133,Analyst,Freelancer,2025-10-01,Project Zenith,Billable,26.9
EMP00266,Manager,Fixed-term,2025-10-01,Project Orion,Annual Leave,15.2
EMP00288,Junior,Permanent,2025-10-01,Project Zenith,Billable,36.3
EMP00045,Analyst,Fixed-term,2025-10-01,Project Atlas,Non-Billable,91.3
EMP00043,Intern,Contractor,2025-10-01,Project Falcon,Billable,74.8
EMP00338,Intern,Contractor,2025-10-01,Project Nova,Non-Billable,96.3
EMP00270,Senior Analyst,Contractor,2025-10-01,Project Nimbus,Annual Leave,27.3
EMP00336,Manager,Freelancer,2025-10-01,Project Titan,Annual Leave,34.7
EMP00284,Analyst,Permanent,2025-10-01,Project Falcon,Non-Billable,73.0
EMP00055,Senior Manager,Fixed-term,2025-10-01,Project Atlas,Annual Leave,25.4
EMP00221,Intern,Contractor,2025-10-01,Project Titan,Annual Leave,16.8
EMP00029,Manager,Permanent,2025-10-01,Project Nimbus,Non-Billable,92.6
EMP00200,Senior Manager,Fixed-term,2025-10-01,Project Vega,Non-Billable,73.8
EMP00012,Analyst,Fixed-term,2025-10-01,Project Nimbus,Annual Leave,33.3
EMP00112,Intern,Permanent,2025-10-01,Project Titan,Billable,44.3
EMP00138,Senior Analyst,Part-time,2025-10-01,Project Vega,Non-Billable,42.5
EMP00203,Analyst,Contractor,2025-10-01,Project Atlas,Non-Billable,142.1
EMP00167,Junior,Permanent,2025-10-01,Project Nimbus,Non-Billable,169.0
EMP00129,Analyst,Permanent,2025-10-01,Project Atlas,Non-Billable,118.9
EMP00050,Manager,Freelancer,2025-10-01,Project Vega,Non-Billable,129.6
EMP00262,Analyst,Permanent,2025-10-01,Project Vega,Non-Billable,165.8
EMP00319,Analyst,Permanent,2025-10-01,Project Titan,Non-Billable,156.2
EMP00187,Analyst,Permanent,2025-10-01,Project Orion,Non-Billable,24.8
EMP00030,Manager,Permanent,2025-10-01,Project Aurora,Non-Billable,107.8
EMP00217,Analyst,Permanent,2025-10-01,Project Falcon,Non-Billable,176.4
EMP00245,Senior Analyst,Fixed-term,2025-10-01,Project Falcon,Billable,128.7
EMP00059,Manager,Fixed-term,2025-10-01,Project Titan,Non-Billable,125.7
EMP00191,Intern,Freelancer,2025-10-01,Project Orion,Non-Billable,25.7
EMP00283,Director,Fixed-term,2025-10-01,Project Aurora,Billable,85.5
EMP00077,Senior Analyst,Fixed-term,2025-10-01,Project Horizon,Non-Billable,182.8
EMP00223,Senior Manager,Permanent,2025-10-01,Project Titan,Non-Billable,21.7
EMP00047,Senior Analyst,Part-time,2025-10-01,Project Zenith,Billable,24.6
EMP00019,Senior Analyst,Permanent,2025-10-01,Project Zenith,Non-Billable,91.6
EMP00275,Junior,Part-time,2025-10-01,Project Atlas,Non-Billable,49.6
EMP00333,Analyst,Permanent,2025-10-01,Project Zenith,Non-Billable,162.6
EMP00273,Junior,Fixed-term,2025-10-01,Project Falcon,Non-Billable,78.8
EMP00027,Senior Analyst,Permanent,2025-10-01,Project Titan,Billable,83.1
EMP00255,Analyst,Freelancer,2025-10-01,Project Nova,Non-Billable,92.9
EMP00215,Junior,Contractor,2025-10-01,Project Zenith,Non-Billable,78.2
EMP00143,Analyst,Permanent,2025-10-01,Project Orion,Billable,17.5
EMP00117,Intern,Fixed-term,2025-10-01,Project Horizon,Billable,71.9
EMP00092,Senior Analyst,Permanent,2025-10-01,Project Orion,Non-Billable,33.8
EMP00082,Analyst,Permanent,2025-10-01,Project Nimbus,Annual Leave,16.2
EMP00242,Intern,Permanent,2025-10-01,Project Nova,Non-Billable,98.1
EMP00102,Analyst,Contractor,2025-10-01,Project Vega,Non-Billable,109.9
EMP00034,Senior Manager,Permanent,2025-10-01,Project Atlas,Non-Billable,157.1
EMP00255,Analyst,Freelancer,2025-10-01,Project Nova,Billable,47.8
EMP00206,Senior Analyst,Part-time,2025-10-01,Project Nimbus,Billable,41.3
EMP00314,Senior Analyst,Permanent,2025-10-01,Project Atlas,Non-Billable,125.1
EMP00125,Senior Analyst,Fixed-term,2025-10-01,Project Titan,Billable,47.0
EMP00212,Junior,Fixed-term,2025-10-01,Project Vega,Annual Leave,23.4
EMP00048,Intern,Permanent,2025-10-01,Project Atlas,Billable,82.0
EMP00326,Manager,Permanent,2025-10-01,Project Falcon,Billable,52.5
EMP00139,Intern,Permanent,2025-10-01,Project Titan,Non-Billable,168.1
EMP00075,Analyst,Permanent,2025-10-01,Project Atlas,Non-Billable,162.6
EMP00193,Intern,Freelancer,2025-10-01,Project Nimbus,Non-Billable,62.7
EMP00249,Junior,Permanent,2025-10-01,Project Horizon,Billable,50.5
EMP00302,Junior,Fixed-term,2025-10-01,Project Zenith,Non-Billable,177.7
EMP00087,Analyst,Contractor,2025-10-01,Project Atlas,Billable,85.0
EMP00221,Intern,Contractor,2025-10-01,Project Titan,Non-Billable,140.8
EMP00078,Analyst,Contractor,2025-10-01,Project Aurora,Non-Billable,66.0
EMP00225,Senior Analyst,Permanent,2025-10-01,Project Vega,Annual Leave,30.9
EMP00111,Senior Analyst,Fixed-term,2025-10-01,Project Nova,Non-Billable,164.0
EMP00270,Senior Analyst,Contractor,2025-10-01,Project Nimbus,Non-Billable,45.0
EMP00251,Director,Fixed-term,2025-10-01,Project Falcon,Non-Billable,89.1
EMP00226,Senior Analyst,Part-time,2025-10-01,project vega,Non-Billable,68.4
EMP00146,Analyst,Permanent,2025-10-01,Project Aurora,Non-Billable,36.1
EMP00008,Director,Permanent,2025-10-01,Project Nimbus,Non-Billable,74.1
EMP00278,Analyst,Permanent,2025-10-01,Project Aurora,Billable,50.1
EMP00292,Senior Manager,Fixed-term,2025-10-01,Project Titan,Non-Billable,89.5
EMP00185,Junior,Part-time,2025-10-01,Project Horizon,Non-Billable,47.2
EMP00249,Junior,Permanent,2025-10-01,Project Horizon,Non-Billable,127.4
EMP00151,Analyst,Fixed-term,2025-10-01,Project Vega,Billable,90.8
EMP00016,Junior,Permanent,2025-10-01,Project Horizon,Billable,84.6
EMP00224,Senior Manager,Fixed-term,2025-10-01,Project Falcon,Non-Billable,119.1
EMP00266,Manager,Fixed-term,2025-10-01,Project Orion,Non-Billable,27.0
EMP00024,Intern,Freelancer,2025-10-01,Project Zenith,Non-Billable,28.4
EMP00208,Analyst,Permanent,2025-10-01,Project Nimbus,Non-Billable,85.7
EMP00326,Manager,Permanent,2025-10-01,Project Falcon,Non-Billable,106.1
EMP00182,Analyst,Permanent,2025-10-01,Project Nimbus,Non-Billable,88.1
EMP00056,Analyst,Permanent,2025-10-01,Project Aurora,Billable,69.6
EMP00300,Analyst,Fixed-term,2025-10-01,Project Nimbus,Non-Billable,89.7
EMP00258,Senior Manager,Permanent,2025-10-01,Project Vega,Non-Billable,87.3
EMP00308,Senior Analyst,Part-time,2025-11-01,Project Orion,Non-Billable,29.3
EMP00283,Director,Fixed-term,2025-11-01,Project Aurora,Billable,73.0
EMP00014,Senior Manager,Contractor,2025-11-01,Project Horizon,Annual Leave,22.5
EMP00012,Analyst,Fixed-term,2025-11-01,Project Nimbus,Non-Billable,133.0
EMP00017,Analyst,Permanent,2025-11-01,Project Atlas,Non-Billable,161.4
EMP00036,Senior Manager,Permanent,2025-11-01,Project Nimbus,Annual Leave,18.0
EMP00001,Junior,Part-time,2025-11-01,Project Atlas,Non-Billable,44.1
EMP00103,Director,Fixed-term,2025-11-01,Project Nova,Billable,102.7
EMP00135,Senior Analyst,Fixed-term,2025-11-01,Project Horizon,Billable,87.5
EMP00237,Senior Manager,Fixed-term,2025-11-01,Project Falcon,Billable,49.1
EMP00154,Junior,Part-time,2025-11-01,Project Nimbus,Non-Billable,58.3
EMP00048,Intern,Permanent,2025-11-01,Project Atlas,Billable,62.6
EMP00295,Junior,Part-time,2025-11-01,Project Zenith,Non-Billable,93.1
EMP00304,Senior Manager,Permanent,2025-11-01,Project Horizon,Non-Billable,98.4
EMP00294,Senior Manager,Permanent,2025-11-01,Project Nova,Annual Leave,36.5
EMP00124,Analyst,Permanent,2025-11-01,Project Atlas,Non-Billable,79.0
EMP00004,Manager,Permanent,2025-11-01,Project Nimbus,Non-Billable,127.2
EMP00300,Analyst,Fixed-term,2025-11-01,Project Nimbus,Non-Billable,95.5
EMP00145,Junior,Permanent,2025-11-01,Project Atlas,Non-Billable,165.4
EMP00010,Intern,Permanent,2025-11-01,Project Atlas,Non-Billable,92.0
EMP00237,Senior Manager,Fixed-term,2025-11-01,Project Falcon,Non-Billable,121.0
EMP00153,Analyst,Part-time,2025-11-01,Project Zenith,Billable,25.3
EMP00296,Manager,Freelancer,2025-11-01,Project Nimbus,Billable,92.0
EMP00019,Senior Analyst,Permanent,2025-11-01,Project Zenith,Non-Billable,80.6
EMP00184,Junior,Permanent,2025-11-01,Project Falcon,Billable,71.9
EMP00002,Senior Analyst,Permanent,2025-11-01,Project Nimbus,Non-Billable,35.3
EMP00290,Analyst,Permanent,2025-11-01,Project Nimbus,Non-Billable,161.5
EMP00217,Analyst,Permanent,2025-11-01,Project Falcon,Non-Billable,161.8
EMP00227,Junior,Fixed-term,2025-11-01,Project Atlas,Non-Billable,106.9
EMP00244,Senior Analyst,Permanent,2025-11-01,Project Nimbus,Billable,130.3
EMP00288,Junior,Permanent,2025-11-01,Project Zenith,Annual Leave,8.3
EMP00250,Senior Manager,Fixed-term,2025-11-01,Project Zenith,Annual Leave,13.6
EMP00187,Analyst,Permanent,2025-11-01,Project Orion,Billable,10.9
EMP00073,Intern,Part-time,2025-11-01,Project Horizon,Billable,31.6
EMP00309,Manager,Permanent,2025-11-01,Project Nova,Annual Leave,9.9
EMP00215,Junior,Contractor,2025-11-01,Project Zenith,Non-Billable,73.8
EMP00052,Analyst,Freelancer,2025-11-01,Project Falcon,Billable,71.0
EMP00268,Senior Analyst,Permanent,2025-11-01,Project Horizon,Billable,48.3
EMP00175,Manager,Permanent,2025-11-01,Project Atlas,Billable,67.5
EMP00015,Manager,Freelancer,2025-11-01,Project Aurora,Billable,52.2
EMP00200,Senior Manager,Fixed-term,2025-11-01,Project Vega,Billable,67.7
EMP00090,Director,Permanent,2025-11-01,Project Nova,Annual Leave,29.0
EMP00064,Senior Analyst,Permanent,2025-11-01,Project Nimbus,Non-Billable,13.6
EMP00054,Senior Analyst,Fixed-term,2025-11-01,Project Titan,Non-Billable,83.4
EMP00223,Senior Manager,Permanent,2025-11-01,Project Titan,Annual Leave,15.4
EMP00142,Analyst,Permanent,2025-11-01,Project Falcon,Billable,81.2
EMP00296,Manager,Freelancer,2025-11-01,Project Nimbus,Non-Billable,31.4
EMP00193,Intern,Freelancer,2025-11-01,,Paternity Leave,15.6
EMP00007,Junior,Permanent,2025-11-01,Project Vega,Non-Billable,158.0
EMP00308,Senior Analyst,Part-time,2025-11-01,Project Orion,Billable,10.7
EMP00134,Analyst,Permanent,2025-11-01,Project Orion,Non-Billable,40.0
EMP00030,Manager,Permanent,2025-11-01,Project Aurora,Non-Billable,103.9
EMP00020,Senior Manager,Permanent,2025-11-01,Project Horizon,Non-Billable,75.8
EMP00147,Senior Analyst,Fixed-term,2025-11-01,Project Horizon,Non-Billable,68.1
EMP00186,Junior,Part-time,2025-11-01,Project Orion,Annual Leave,18.0
EMP00187,Analyst,Permanent,2025-11-01,Project Orion,Non-Billable,11.1
EMP00249,Junior,Permanent,2025-11-01,Project Horizon,Billable,38.3
EMP00143,Analyst,Permanent,2025-11-01,Project Orion,Annual Leave,18.0
EMP00112,Intern,Permanent,2025-11-01,Project Titan,Billable,44.6
EMP00108,Junior,Permanent,2025-11-01,Project Titan,Non-Billable,101.7
EMP00054,Senior Analyst,Fixed-term,2025-11-01,Project Titan,Annual Leave,12.3
EMP00326,Manager,Permanent,2025-11-01,Project Falcon,Non-Billable,105.1
EMP00286,Analyst,Fixed-term,2025-11-01,Project Nimbus,Non-Billable,85.1
EMP00161,Intern,Contractor,2025-11-01,Project Nova,Billable,57.4
EMP00096,Senior Analyst,Contractor,2025-11-01,Project Zenith,Non-Billable,82.7
EMP00316,Analyst,Permanent,2025-11-01,Project Titan,Non-Billable,167.3
EMP00283,Director,Fixed-term,2025-11-01,Project Aurora,Non-Billable,97.2
EMP00263,Analyst,Part-time,2025-11-01,Project Zenith,Non-Billable,59.8
EMP00266,Manager,Fixed-term,2025-11-01,Project Orion,Non-Billable,22.6
EMP00312,Analyst,Fixed-term,2025-11-01,Project Atlas,Annual Leave,23.5
EMP00037,Analyst,Fixed-term,2025-11-01,Project Orion,Non-Billable,29.2
EMP00026,Analyst,Permanent,2025-11-01,Project Nimbus,Billable,40.0
EMP00207,Analyst,Part-time,2025-11-01,Project Nova,Billable,41.7
EMP00092,Senior Analyst,Permanent,2025-11-01,Project Orion,Non-Billable,24.0
EMP00147,Senior Analyst,Fixed-term,2025-11-01,Project Horizon,Annual Leave,37.9
EMP00329,Analyst,Permanent,2025-11-01,Project Falcon,Billable,61.5
EMP00023,Junior,Permanent,2025-11-01,Project Aurora,Billable,88.7
EMP00131,Junior,Contractor,2025-11-01,Project Orion,Billable,16.9
EMP00178,Intern,Permanent,2025-11-01,Project Nova,Non-Billable,188.9
EMP00084,Senior Manager,Contractor,2025-11-01,Project Falcon,Non-Billable,155.9
EMP00195,Junior,Permanent,2025-11-01,Project Titan,Non-Billable,128.4
EMP00042,Junior,Permanent,2025-11-01,Project Zenith,Non-Billable,56.9
EMP00106,Intern,Contractor,2025-11-01,Project Nova,Non-Billable,92.7
EMP00197,Junior,Permanent,2025-11-01,Project Falcon,Billable,80.0
EMP00103,Director,Fixed-term,2025-11-01,Project Nova,Non-Billable,63.6
EMP00008,Director,Permanent,2025-11-01,Project Nimbus,Billable,77.4
EMP00323,Analyst,Permanent,2025-11-01,Project Titan,Billable,89.3
EMP00203,Analyst,Contractor,2025-11-01,Project Atlas,Non-Billable,152.6
EMP00037,Analyst,Fixed-term,2025-11-01,Project Orion,Billable,10.8
EMP00045,Analyst,Fixed-term,2025-11-01,Project Atlas,Billable,86.9
EMP00202,Junior,Permanent,2025-11-01,Project Atlas,Billable,68.4
EMP00301,Analyst,Freelancer,2025-11-01,Project Vega,Non-Billable,65.1
EMP00336,Manager,Freelancer,2025-11-01,Project Titan,Annual Leave,18.0
EMP00121,Senior Analyst,Contractor,2025-11-01,Project Nimbus,Non-Billable,154.1
EMP00140,Intern,Permanent,2025-11-01,Project Aurora,Billable,85.6
EMP00244,Senior Analyst,Permanent,2025-11-01,Project Nimbus,Non-Billable,50.4
EMP00083,Intern,Permanent,2025-11-01,Project Nimbus,Billable,80.1
EMP00095,Junior,Fixed-term,2025-11-01,Project Vega,Non-Billable,90.8
EMP00135,Senior Analyst,Fixed-term,2025-11-01,Project Horizon,Non-Billable,82.8
EMP00327,Intern,Fixed-term,2025-11-01,Project Aurora,Non-Billable,53.0
EMP00129,Analyst,Permanent,2025-11-01,Project Atlas,Billable,40.3
EMP00161,Intern,Contractor,2025-11-01,Project Nova,Non-Billable,103.3
EMP00200,Senior Manager,Fixed-term,2025-11-01,Project Vega,Non-Billable,84.9
EMP00044,Director,Permanent,2025-11-01,Project Orion,Non-Billable,22.0
EMP00188,Analyst,Fixed-term,2025-11-01,Project Orion,Non-Billable,20.4
EMP00013,Analyst,Part-time,2025-11-01,Project Atlas,Billable,53.7
EMP00139,Intern,Permanent,2025-11-01,Project Titan,Non-Billable,126.7
EMP00118,Senior Analyst,Fixed-term,2025-11-01,Project Atlas,Non-Billable,105.3
EMP00276,Senior Analyst,Fixed-term,2025-11-01,Project Zenith,Billable,38.9
EMP00256,Manager,Part-time,2025-11-01,Project Atlas,Non-Billable,71.5
EMP00171,Analyst,Permanent,2025-11-01,Project Zenith,Billable,59.5
EMP00140,Intern,Permanent,2025-11-01,Project Aurora,Non-Billable,91.3
EMP00154,Junior,Part-time,2025-11-01,Project Nimbus,Billable,33.1
EMP00278,Analyst,Permanent,2025-11-01,Project Aurora,Non-Billable,131.5
EMP00328,Analyst,Permanent,2025-11-01,Project Falcon,Billable,83.7
EMP00030,Manager,Permanent,2025-11-01,Project Aurora,Billable,64.7
EMP00117,Intern,Fixed-term,2025-11-01,Project Horizon,Non-Billable,99.3
EMP00151,Analyst,Fixed-term,2025-11-01,Project Vega,Billable,80.4
EMP00231,Intern,Fixed-term,2025-11-01,Project Atlas,Billable,45.7
EMP00307,Analyst,Part-time,2025-11-01,Project Horizon,Non-Billable,78.6
EMP00285,Analyst,Fixed-term,2025-11-01,Project Aurora,Non-Billable,166.9
EMP00055,Senior Manager,Fixed-term,2025-11-01,Project Atlas,Non-Billable,93.5
EMP00279,Analyst,Permanent,2025-11-01,Project Orion,Billable,10.9
EMP00164,Junior,Contractor,2025-11-01,Project Nova,Non-Billable,140.6
EMP00333,Analyst,Permanent,2025-11-01,Project Zenith,Non-Billable,173.8
EMP00138,Senior Analyst,Part-time,2025-11-01,Project Vega,Non-Billable,39.4
EMP00191,Intern,Freelancer,2025-11-01,Project Orion,Non-Billable,26.9
EMP00315,Director,Permanent,2025-11-01,Project Horizon,Non-Billable,114.1
EMP00143,Analyst,Permanent,2025-11-01,Project Orion,Billable,5.3
EMP00291,Analyst,Fixed-term,2025-11-01,Project Horizon,Billable,72.3
EMP00083,Intern,Permanent,2025-11-01,Project Nimbus,Non-Billable,88.4
EMP00130,Junior,Permanent,2025-11-01,Project Nova,Billable,50.4
